cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0051031,"tRNA transport",13,"RAN, YBX1, TPR, NUP54, NDC1, RAE1, NUP35, AAAS, NUP88, SEH1L, NUP205, RANBP2, NUP85",-0.0490670433386986,0.0202769384912232,0.999648439914061,0.0127,0.9398
GO:0032204,"regulation of telomere maintenance",30,"MAPK3, STN1, ERCC4, TNKS, TCP1, MCRS1, CTNNB1, RTEL1, PPP1R10, TNKS2, PINX1, HNRNPC, TERF1, CCT5, CTC1, DHX36, PKIB, PIF1, MAP2K7, ATRX, SLX4, HDAC8, DCP2, PARP1, CCT7, ERCC1, CCT6A, LMNA, MAPK1, MYC",-0.0302736183797641,0.020457063095043,0.999648439914061,0.0147,0.974333333333333
GO:2001021,"negative regulation of response to DNA damage stimulus",45,"SIRT1, NUDT16L1, DYRK3, TP53BP1, THOC1, CD74, ERCC4, ING2, TRIM32, RMI2, CDKN2D, USP47, ATAD5, HELB, RPS3, TRIP12, AUNIP, THOC5, SNAI2, CHEK2, TPT1, SNAI1, ACKR3, RIF1, BID, BCL2, OGG1, ERCC1, CD44, CXCL12, OTUB2, TWIST1, MIF, PTTG1IP, ZNF385A, CLU, TAF9B, PPP1R10, OTUB1, MAD2L2, KLHL15, ELL3, SMCHD1, RTEL1, UBR5",-0.0376738508507606,0.020817113121996,0.999648439914061,0.0117,0.930744736842105
GO:0016073,"snRNA metabolic process",45,"TAF13, ELL, POLR2G, NABP1, POLR2J, TUT1, ZC3H8, NHP2, INTS12, POLR2E, ZNF143, INTS8, NCBP2, POLR2K, ICE2, RPRD2, PHAX, TAF11, ICE1, MEPCE, POLR2I, INTS6, USPL1, SNAPC1, CCNT1, POU2F2, GTF2A1, GTF2F2, INTS13, ELL2, TOE1, GTF2A2, USB1, TAF5, POLR2H, EXOSC8, INTS4, RBM7, ZCCHC8, RPAP2, POLR2L, CDK9, ELL3, SNAPC5, INTS9",-0.022720148079212,0.020905389414432,0.999648439914061,0.0175,0.992211009174312
GO:0002031,"G-protein coupled receptor internalization",7,"ARRB1, UBQLN2, DRD2, ADM, APLN, NECAB2, GRK4",-0.0755048138597569,0.0210925140287304,0.999648439914061,0.0277,1
GO:0070286,"axonemal dynein complex assembly",15,"DNAAF5, ZMYND10, TTC12, DNAAF4, CCDC103, DNAH5, CCDC65, CCDC39, TEKT2, DNAL1, DNAH2, DRC1, CFAP73, DNAAF2, LRRC49",-0.0529504591263677,0.02113133720657,0.999648439914061,0.0185,0.992211009174312
GO:0048536,"spleen development",12,"BCL2, CTC1, PPP2R3C, FLVCR1, BCL3, JARID2, SLC40A1, POLB, RBM15, CITED2, BCL2L11, ONECUT1",-0.0370619402064576,0.0214500119382312,0.999648439914061,0.0149,0.974333333333333
GO:0010804,"negative regulation of tumor necrosis factor-mediated signaling pathway",9,"GAS6, PTPN2, NOL3, PYDC1, PELI3, GSTP1, TRAIP, CARD16, CCDC3",-0.0361111449539593,0.0214939711664587,0.999648439914061,0.0165,0.974333333333333
GO:0009159,"deoxyribonucleoside monophosphate catabolic process",8,"DNPH1, NT5M, TYMP, UPP1, PNP, GDA, UPP2, DPYD",-0.0640817578645313,0.0214944736557323,0.999648439914061,0.0162,0.974333333333333
GO:0090344,"negative regulation of cell aging",10,"NAMPT, TWIST1, MIF, SLC30A10, FZR1, SIRT1, MAP3K3, YBX1, CDK6, PLK2",-0.0775501847730776,0.02175909194093,0.999648439914061,0.0116,0.930744736842105
GO:0006206,"pyrimidine nucleobase metabolic process",7,"MAPK1, DPYD, ALDH6A1, CTPS2, TYMP, UMPS, CMPK1",-0.0843782876727469,0.0221575952855723,0.999648439914061,0.0261,1
