cLabel,cDesc,cSize,cGenes,cScorePheno,pValZ,pValZCorr,pValPerm,pValPermCorr
GO:0030159,"receptor signaling complex scaffold activity",23,"SPAG9, LDLRAP1, GNB2, SHANK1, SHANK3, LRRK2, RGS14, SHANK2, GNB3, SAV1, LAT, NCK2, SORBS1, GRIP1, GNB5, SH2B3, GRIP2, GRB10, NCK1, DLG5, GNB4, MMS19, IRS1",-0.0274846913363176,0.0277780565104394,0.613854547499818,0.0294,0.627572602739726
GO:0016417,"S-acyltransferase activity",16,"ZDHHC20, ZDHHC5, ZDHHC14, ZDHHC12, ZDHHC2, ZDHHC21, ZDHHC16, DLST, ZDHHC23, ZDHHC24, ZDHHC11, ZDHHC3, ZDHHC22, ZDHHC18, ZDHHC13, ZDHHC4",-0.0253294767977789,0.0282006503937867,0.613854547499818,0.027,0.627572602739726
GO:0035064,"methylated histone binding",36,"L3MBTL2, KMT2E, KDM5A, PHF2, CDYL2, CHD5, PHF13, SPIN4, KAT8, ZCWPW2, ING1, TP53BP1, SUZ12, ING3, PHF19, MBTD1, TDRD3, CHD1, CDYL, SPIN1, PHF8, ZCWPW1, ZZEF1, ZZZ3, CBX5, SPIN3, KDM7A, TTLL12, WDR5, PYGO1, ZMYND8, JMJD7, MTF2, MORC4, ATRX, ING2",-0.0468957270692682,0.029119331507647,0.613854547499818,0.0191,0.587577777777778
GO:0051864,"histone demethylase activity (H3-K36 specific)",6,"KDM4B, PHF8, KDM2B, KDM7A, RIOX2, KDM4C",-0.0576839623052702,0.0301465053211406,0.613854547499818,0.0323,0.627572602739726
GO:0004843,"thiol-dependent ubiquitin-specific protease activity",50,"YOD1, EIF3F, USP11, USP33, OTUD1, VCPIP1, MYSM1, BAP1, OTUB1, OTUB2, MPND, MINDY1, USP47, MINDY2, UFD1, UCHL3, USP46, USP9X, STAMBPL1, JOSD1, USP36, USP8, USP31, USP5, COPS5, USP38, ZRANB1, USP54, USP4, USP35, MINDY3, USP13, STAMBP, USP49, USP12, UCHL1, USP37, USP9Y, USP16, USP51, OTUD4, USP10, OTUD6B, USP1, USP45, ATXN3, USP28, USP3, SHMT1, TANK",-0.0222272361577923,0.0307944661190729,0.613854547499818,0.036,0.627572602739726
GO:0036459,"thiol-dependent ubiquitinyl hydrolase activity",50,"OTUD4, MINDY3, USP37, JOSD1, VCPIP1, USP5, USP9Y, TANK, UCHL3, UCHL1, MYSM1, USP49, USP35, USP4, USP38, USP47, OTUD1, USP33, STAMBPL1, MINDY1, USP9X, YOD1, USP12, ZRANB1, USP10, USP51, BAP1, EIF3F, USP16, USP13, UFD1, COPS5, USP8, SHMT1, OTUD6B, USP36, USP1, USP46, USP3, USP45, USP11, OTUB2, MPND, OTUB1, ATXN3, USP28, USP54, STAMBP, USP31, MINDY2",-0.0222272361577923,0.0307944661190729,0.613854547499818,0.036,0.627572602739726
GO:0090079,"translation regulator activity, nucleic acid binding",15,"CELF4, CPEB2, CPEB3, PAIP2, ZNF540, PABPC1, CTIF, PURA, LARP1, CELF1, SHMT1, CPEB4, CPEB1, PAIP1, SHMT2",-0.0341368653226272,0.0317169405457001,0.613854547499818,0.0363,0.627572602739726
GO:0034061,"DNA polymerase activity",9,"REV1, CHRAC1, POLD3, PRIMPOL, POLB, REV3L, TERF1, POLD4, POLE4",-0.0648115369244036,0.032306311317527,0.613854547499818,0.0245,0.627572602739726
GO:0048019,"receptor antagonist activity",6,"LRPAP1, WFIKKN1, PXDN, IGSF1, WFIKKN2, DKK3",-0.0523074411003539,0.032882138726738,0.613854547499818,0.0337,0.627572602739726
GO:0032452,"histone demethylase activity",17,"KDM4B, KDM7A, JMJD1C, KDM5B, RIOX2, KDM4C, KDM2B, PHF2, HR, KDM1B, JARID2, KDM5A, JMJD4, KDM3A, PHF8, JMJD6, KDM5C",-0.0486721929472276,0.0344538779473824,0.613854547499818,0.0365,0.627572602739726
